,Seller,Product,Price,Quality,Likes,Comments,Category,Log Price,Log Likes
1127,ml1973,amplifier,850.0,0,41,"AUNE A- 100 200w + 200w mosfet amplifier, chassis diameter L490mm x W400mm H 200mm, 27 KG",audio_visual,6.7464121285733745,3.7376696182833684
1128,j.builds,zotac gtx 1070 mini,299.0,1,84,"Brand new Zotac GTX1070  Have limited pieces left  Warranty under local distributor   Pm for more info, thanks!",computers/parts,5.703782474656201,4.442651256490317
1129,hjr20,android tv box live channels tv box android 9 tv box,70.0,1,38,"Preloaded APPs for Live Channels and movies  📲 HP/WhatsApp: 84225960  📍 10 Jalan Besar, Sim Lim Tower, #02-03 (S208787)  Sports/Variety/Drama/Series/Movies/Cartoons/Documentary/News   By Region: Singapore, Malaysia, China, Hong Kong, Macao, Taiwan, Indonesia, Thailand, India, Pakistan, Korea, Japan,",audio_visual,4.2626798770413155,3.6635616461296463
1130,craftfixbuild,used timetec ddr4 32gb 2400mhz cl17 rams,166.0,0,2,Almost Brand new. Used for about 3 months while waiting for other set of ram to arrive.   Timetec 2400mhz ram 2x16GB kit set. reliable and solid performance. Data transfer rated up to 24000mb/s. Hynix chipset. Best part - Life time warranty.  #intel#amd#ryzen#asus#asrock#gigabyte#msi#TUF#Aorus#xfx#s,computers/parts,5.117993812416755,1.0986122886681098
1131,supps.,fitbit versa 2,210.0,0,6,Fitbit Versa 2 Used for about 3 months Comes with an extra band and a charger Meet at bedok for discount  Tags: Fitbit Garmin Xiaomi mi band  Running Jogging Nike Adidas Asics Fitness tracker Apple watch,others,5.351858133476067,1.9459101490553132
1132,corinthians13,sandisk 32gb thumbdrive,8.8,1,2,Brand New Sandisk 32gb Thumbdrive Flashdrive  Usb 2.0 Authentic  Free local singpost mail.  By mail only. Image of post will be provided.  Additional $4 for qxpress delivery  Additional $9 for sameday courier cut off by 1pm,computers/parts,2.2823823856765264,1.0986122886681098
1133,ace.12,crucial by micron  ram pc desktop 4gb,17.0,0,1,304484 Assembled in US BL111T9.PM CT51264BD160B.C16FN2 4GB DDR3L - 1600 UDIMM 1.35V CL11  2 items available,computers/parts,2.8903717578961645,0.6931471805599453
1134,fanlit,sony wf-1000xm3,220.0,0,7,"The earphones are used only for a day so they are still more or less brand new. The box and all the instructions and accessories are included.  If you are interested, please drop me a message at: 9642 0638",others,5.3981627015177525,2.0794415416798357
1135,ohsobudget,"smart bulb bayonet alexa light bulbs 9w wifi led bulb, rgb colour changing light bulbs, app dimmable remote control & voice control compatible with alexa, google home, no hub required 3 pack energy class a++",51.0,1,2," 【Smart Energy Saving Bulb】- With LED technology, this bulb will save up to 80% energy consumption compared with ordinary bulb. Over 20,000 hours or 20 years lifetime with normal use (3hrs/day). 9W 900 Lumens LED bulb with bayonet base. Voltage Range AC 100-240V.
 【Remote Control & Voice Control】- D",others,3.9512437185814275,1.0986122886681098
1136,garlicvideos,zotac gaming geforce rtx 2060 6gb ddr6 twin fan,448.0,1,10,"Brand new ZOTAC Gaming RTX 2060 6GB for only $448!  It is covered by 1 Year of local warranty provided by Singapore’s official distributor for Zotac products, tech-dynamic.  I provide delivery, free of charge. The price is non-negotiable. COD is not available for this product.   If you have any ques",air,6.1070228877422545,2.3978952727983707
1137,ericofacaciaave,2017 13” macbook pro,1250.0,0,4,Laptop in great condition. 9.5/10  16GB RAM 128GB SSD   ,computers/parts,7.1316985104669115,1.6094379124341003
1138,mhdmike,benq xl2546 e-sports 240hz gaming monitor,710.0,1,36,Brand new latest Benq XL2546 e-sports 240hz gaming monitor. Local stock with 3 years warranty. PM for enquiries.!,audio_visual,6.566672429803241,3.6109179126442243
1139,drphone.,dell latitude 6420,245.0,0,9,"Core i5-2nd gen 14 inch display DVD, webcam have  Mint conditon Free Microsoft office (powerpoint, word, excel)  Windows 10 Battery : 3 hours plus  Comes with original charger - ready to use",others,5.5053315359323625,2.302585092994046
1140,ysk0304,"gaming pc - asus desktop g20cb i7, 32gb ram, 256gb ssd, gtx 1080",1500.0,0,9,Used since Sep 2016 More details in following: https://www.asus.com/sg/Tower-PCs/ROG-G20CB/ ,computers/parts,7.313886831633462,2.302585092994046
1141,igadgets,"bachin 4050 laser cutter engraver 12v usb 500mw/2500mw/5500mw laser cutting engraving machine, wood cutter router",225.0,1,1,"Main Features: ● Moving the gantry structure does not limit the size of the object being engraved, and the engraving area is 40 x 50cm ● The whole machine is shipped with detailed assembly video, tutorial, and English manual ● The software is easy to use. Support Chinese and English ● The engraving ",others,5.420534999272286,0.6931471805599453
1142,zhuzhu88,thinkpad x230 i5-3320/4gb/320gb,210.0,0,16,"Cosmetic 9/10 new battery in good condition  Windows 10 Pro 64 bit, Office 2016, Ready to Use Comes with original charger WhatsApp to : +65 96191568",computers/parts,5.351858133476067,2.833213344056216
1143,yeowhee,wifi repeater wifi booster,30.0,1,9,"WeChip WiFi Repeater WiFi Booster 300Mbps IEEE802.11n/g/b 2.4GHz, WPS, Mini AP, Access Point, Long Range for WiFi Extender Extend Wi-Fi Signal, solve the weak signal problem, break wall and floor barriers, no network dead zone. Fast Speed, up to 300Mbps for smooth video and music streaming. One-clic",others,3.4339872044851463,2.302585092994046
1144,geniussg,aten high speed hdmi cable 5m,20.0,1,1,Aten 2L-7D05H 5m high speed HDMI cable with Ethernet HDMI male to male connection  NETT price. No nego Self collect at S730401 or Marsiling stn Interested pls PM/text to deal,cables/adapters/switches,3.044522437723423,0.6931471805599453
1145,coolguyfuture,surface 3,300.0,0,9,Working conditions 10/10 Outlook 9/10 Come with black light keyboard  Microsoft office Charger Battery life 4-5 hour ,others,5.707110264748875,2.302585092994046
1146,amazing.gadgets,u3385 neoteck digital 12v car motorcycle battery alternator tester with 6 led lights display car vehicle battery testing meter tools,25.0,1,3,"Product details of Neoteck Digital 12V Car Motorcycle Battery Alternator Tester with 6 LED Lights Display Car Vehicle Battery Testing Meter Tools  LED quantity: 6 (2 red, 3 green and 1 yellow)  Material of wire: 0.06square millimeter copper  Max. voltage and current: 12V 15A  Length of wire: 25cm / ",remotes/batteries,3.258096538021482,1.3862943611198906
1147,stephanierodelpp,extension lead - usb ports 3 way outlets 6 usb ports surge protection power strip uk power socket with 2 meter bold extension cord with fuse and shutter power strips,26.0,1,1,"Universal Socket  [UNIVERSAL Version 3.0 Power Strips] Suit UK EU US power adapter ,provide more optional. 3250W and 13A output support Rapid charger. 6 Smart USB ports up to 3.4A higher output ,can auto-detect your devices and seek to maximize the fastest possible charge speed ,. can charge iPhone ",cables/adapters/switches,3.295836866004329,0.6931471805599453
1148,chua.richie3,"wts: panasonic bq-cc55sba ""advanced"" eneloop individual battery 3 hour quick charger with 4 led charge indicator lights white - eneloop batteries not included",50.0,0,2,"Hi,  I have a mint condition WTS: Panasonic BQ-CC55SBA ""Advanced"" eneloop Individual Battery 3 Hour Quick Charger with 4 LED Charge Indicator Lights (White) for sale.  * Eneloop batteries in picture for illustration purposes and are NOT INCLUDED in this sale  Selling at $50  The Panasonic CC55, 4-po",keyboards/mouse/chargers,3.9318256327243257,1.0986122886681098
1149,saisudhasg,fitbit ionic,200.0,0,4,"Very much least utilised; not more than 10 times; almost new, grab asap;",others,5.303304908059076,1.6094379124341003
1150,ssd_sales_sg,samsung 24 inch 75hz gaming monitor s24r350,188.0,1,18,"We encourage users purchasing high-value items to meet and verify their purchases at a safe place. — Carousell Admin
 
 Samsung S24R350 24Inch FHD Monitor with Bezel-Less Design - LS24R350FHEXXS 
 
     3-sided bezel-less display
     Flicker Free technology
     AMD Radeon FreeSync™
     Screen : F",audio_visual,5.241747015059643,2.9444389791664403
1151,pammy86,📣📣📣 limited time offer louie longtv with unlimited movies with mcmc license,135.0,1,12,LOUIE LONG TV INTERNET MOVIE BOX SMART TV BOX WITH UNLIMITED MOVIES/GAMES/SMART CHANNELS/US WITH MCMC LICENSE  📌 No Subcriptions Fees 📌 Live National and International Channels 📌 Latest movies and dramas ,others,4.912654885736052,2.5649493574615367
1152,jaxy999,itx cpu casing,30.0,0,34,"Sell the casing for because I was updated to atx this for no using Just purchased at last years nov ,still new But take note,this don’t have fan already Previous I was change to RBG fan now was removed to my new casing",covers/cases,3.4339872044851463,3.5553480614894135
1153,solarix,mirage m-590i bipolar speakers,350.0,0,9,https://www.manualslib.com/products/Mirage-M-590i-6134514.html,audio_visual,5.860786223465865,2.302585092994046
1154,martinzou,macbook air,250.0,0,11,"2nd hand top cover have scratches, top left a bit dented, battery one time charge can use 3 hour",computers/parts,5.5254529391317835,2.4849066497880004
1155,premium.affordable,the high quality micro usb cable 4pcs,5.0,1,1,Others,cables/adapters/switches,1.791759469228055,0.6931471805599453
1156,good._.stuff,finger pulse oximeter,35.0,1,17,Others,others,3.58351893845611,2.8903717578961645
1157,target.shopper,battery charger for cars and bikes,20.0,1,2,Battery charger,keyboards/mouse/chargers,3.044522437723423,1.0986122886681098
1158,huangyue131,ricoh theta v 360 panorama camera under warranty,468.0,0,3,"Bought in August 2019, still under warranty, took less than 100 photo, comes with cloud storage!  Ricoh Theta V 360 Deg Panorama Camera - Soft Case - USB Cable - Ricoh 1 Year Warranty - Ricoh TA-1 3D Microphone Ultra HD 4k 360 Video - Ultra HD 4k 360 Live Streaming - Still Image Quality Improvements",audio_visual,6.150602768446279,1.3862943611198906
1159,sgezsell,pmwlkj wifi repeater 300mbps mini wireless n router wifi repeater long range extender booster uk eu us au plug eu plug white black,20.0,1,8,"Description  Type: Wireless With Modem Function: Yes Max. LAN Data Rate: 300Mbps Standards And Protocols: Wi-Fi 802.11g,Wi-Fi 802.11ac Function: Firewall,VOIP,VPN,QoS LAN Ports: 3 Number of USB Interfaces: None Supports WPS: Yes Supports WDS: Yes Wi-Fi Supported Frequency: 2.4G & 5G 2.4G Wi-Fi Trans",cables/adapters/switches,3.044522437723423,2.1972245773362196
1160,diine,1130 smart keyboad case for ipad pro 9.7 2017 2018 wireless bluetooth keyboard leather cover ipad air 1 2 with pen slot,18.0,1,6,"Brand new with plastic  What you see is what you will get  Smart Keyboad Case for iPad Pro 9.7 2017 2018 Wireless Bluetooth Keyboard Leather Cover iPad Air 1 2 with Pen SlotNotice: This product is keyboard only, without ipad and pen.	 	 Product Description	 1, standard 3.0 Bluetooth solution	 2: Eff",covers/cases,2.9444389791664403,1.9459101490553132
1161,lacedoff,go pro hero 5 in perfect condition,350.0,1,11,Price negotiable and yoo I’ll I will get a free delivery within the hour Includes all the accessories with charger worth in total 550$,others,5.860786223465865,2.4849066497880004
1162,jfelite,⭐ flash deal ⭐ smart wireless headphones portable bluetooth speaker tws anc 10w-60w,29.9,1,1,"MEGA Bluetooth Speaker with 40W Dual-Driver, DSP, TWS Technology (Dual Pairing) Specification: Bluetooth 5.0  Model: BOOMS BASS L6  Material: Plastic Size:400*82*83mm  Weight: 0.68KG Playback time:5-8 hours  Charging time:3 hours  Battery: 1200 MAH  Connection range: up to 10 meter Supports  TF/USB/",audio_visual,3.4307561839036995,0.6931471805599453
1163,icyapril,razer kraken headphone cushion,7.0,1,2,"Replace your worn-out earpad cushions Made of High Quality soft comfortable PU, durable & flexible, for hours of comfortable listening Cushions align with mounting posts inside the headphone earcups, snap easily into place. Material: PU Color: Black Compatible Headphone: Razer Electra Gaming Pc musi",audio_visual,2.0794415416798357,1.0986122886681098
1164,joseph.c,custom gaming pc,2600.0,0,3,"Used custom built gaming PC.  Condition 10/10, never overclocked (I prefer longevity of lifespan over performance).  CPU - i7 8700k Motherboard - GigaByte Z370 Gaming 7 GPU - Zotac 1080ti AMP Extreme 11 GB Ram - T-force Delta RGB 16GB 3000MHZ PSU - 850w PSU GOLD SSD - Lexar NS100 240GB HDD - Western",computers/parts,7.8636512654486515,1.3862943611198906
1165,xdnoobz,rtx 2070 super gaiming pc,2000.0,1,20,Brand new high end gaming PC. Specs include -MSI RTX 2070 SUPER GAMING X -Gigabyte b450-ds3h -ryzen 5 3600 -corsair vengeance rgb pro 16gb(2 by 8) 3600 MHz -gigabyte G750H 750 watt -rgb strips -tecware forge case with rgb fans,computers/parts,7.601402334583733,3.044522437723423
1166,openmart24h,xiaomi mi band 2 black,12.0,0,4,"For Sale Mi Band 2  Color Black Model XMSH04HM Price: $12  Good working condition.  Comes with usb charger, 2 wrist band and box.   Pick up at Boon Keng Mrt  Friendly note to buyers: Please make an offer only if - can agree to the conditions of item in the posting and photos.  - can deal within 3 da",others,2.5649493574615367,1.6094379124341003
1167,karthikt.holmes,icr 18650 2550 mah lithium ion li ion cells/batteries,4.0,0,9,"Used battery/cells recovered from a ebike battery pack, all charged to 4.2v and holding their voltage well. Rated as 2.55 Ah.  Have 10 pieces",others,1.6094379124341003,2.302585092994046
1168,theonetimeshop,laptop sleeve youtube,38.0,1,1,Computer Parts & Accessories,covers/cases,3.6635616461296463,0.6931471805599453
1169,davidsamuel815,"used laptop,",0.0,0,9,I'm looking for used Laptop.. Any brand....,others,0.0,2.302585092994046
1170,gtr57,asrock h110m hdv motherboard,30.0,0,7,Unknown condition. letting go to clear space.,computers/parts,3.4339872044851463,2.0794415416798357
