Seller,Product,Price,Quality,Likes,Comments
cronochoo,Corsair CX600M 600Watt PSU,80.0,0,4,"Corsair CX600M 600Watt PSU, in excellent condition. "
hotrodmafia,Razer Ornata and Lancehead combo (Nego),200.0,0,1,Selling both items. PC is under utilized.  Slight nego available.  Both items doesn't come with box.   Condition 9/10 both items.
commotrading,Brand New Wired Doorbell Door Chime Door bell HDB BTO Condominium Condo House,8.0,1,28,Compact light weight and easy to install to existing bell point. Not minor defective grade. Fixed price   Specifications: Material: ABS non-flammable materials Color: White Volume of Doorbell: 90db Power Supply: 2 * AA Batteries (not included) Size: Approx.87 * 62 * 23mm  Weight: Approx. 61g  Packag
str.97,Enacfire Future Plus,50.0,1,2,Free Delivery
alexlixj,Aftershock Ultracore Gaming Desktop,1988.0,0,10,"ULTRACORE RED & BLACK Series By Aftershock:  1) Chassis Design (ULTRACORE) : H440 Chassis - Red and Black  2) Desktop Motherboard : ASUS Z270F Motherboard (SLI & Overclocking *Supported*)  3) Desktop Processor (Ultracore) : Intel i7-7700 3.60 GHz Kaby Lake Processor (8M Cache, up to 4.20 GHz)  4) Th"
ivant088,Purity Audio KICAS Caliente headphone amplifier,250.0,0,2,Class A discrete design Power headphones up to 600ohm 
rentaspark,Macbook Air 💨  1.3ghz / 4gb Ram / intel hd 500 / 121gb ssd,555.0,0,2,"Boots in 19second! Fast and reliable  Not for fussy buyers: It has scratches and dings all over but the performance is super! I will provide black case to cover aesthetics flaws and make it look classy  Macbook air! Light, fast, reliable.    Macbook Air 💨  1.3ghz / 4gb Ram / intel hd 500 / 121gb ssd"
shop.matinee,"[NEW] Samsung TV Remote Control Universal Plug & Play for all LCD LED TV Remote Control with Smart TV Functions, Netflix, YouTube",8.0,1,1,"FREE DELIVERY  Samsung TV Remote Control Universal Plug & Play for all LCD LED TV Remote Control with Smart TV Functions, Netflix, YouTube, Amazon"
chiendo97,ASRock B365M-ITX/ac LGA1151/ Intel B365/ DDR4/ SATA3&USB3.1/ M.2/ WiFi/A&GbE/Mini-Itx Motherboard,110.0,0,14,Condition: Very good. Used it for 1 year without any problems.   Reason: I updated to Z490 ITX motherboard so wanna sell it.   Review: This is the most decent ITX motherboard at a reasonable price. It supports all Coffee Lake Intel Chips with 2666Mhz memories.   ASRock B365M-ITX/ac LGA1151/ Intel B3
easygadget,Lenovo Laptop NoteBook Intel i5 Window Touch Screen,400.0,0,16,"Very Good Condition Window i5 Laptop Notebook BUY with confident, Worry about Battery Life? We have solve your problem, BRAND NEW Battery with 90 Days Warranty with original receipt / invoice. System reformat with all clean and default setting, no worries about 3rd party data, reformatted to brand a"
cuckoo_friend,BNIB Disinfectant / sterilize fogging machine,599.0,1,10,"Prepare for starting work or protecting your premises with this anti-virus disinfecting fog machine. Disinfect your home, office, car etc. ✅ 99.9% disinfection and sterilization ✅ Improves air quality ✅ Removes odor and bacteria ✅ Household appliances and furniture are not damaged ✅ Quality assured "
beryn91,Gimbal Adaptor for go pro,15.0,0,17,No longer needed because upgraded to go pro hero 7 with awesome stability. 
numbernine,Vertical Multi-Socket / Extension Plug Socket,39.0,1,1,"Item: Vertical Multi-Socket / Extension Plug Socket   4 USB Ports, 10 Socket Gang  Condition: 10/10  $39!  -  Normail Mail: $3 BluPort: $3.50 Courier Service: $5 Flat (Same Day Delivery at $8)"
ying2_6,Audio Technica AT2020 Condensor Microphone(XLR),155.0,1,31,Brand new with warranty 
itsn0temz,Apple Airpods Pro,100.0,1,12,Audio
dusrkeric,FINAL PRICE - Surface Book 2 15-inch  (TOP SPEC),2289.0,0,41,"Spec: -15-Inch 4K display -16GB ram -Intel core i7 8th gen -NVIDIA Geforce GTX 1060 6GB GPU -512GB ssd  Just over a year old, condition is 9/10  Has white Dbrand skin on.   comes with 2 week old new surface pen($140) ,original charger, and laptop sleeve . No boxes.  Selling to upgrade to a desktop. "
hjr20,TV BOX TV box Smart TV Box Android BOX,50.0,1,173,"Brand new Android TV Box, original price $ 169.9, offer price $ 50, warranty three month.  🌟 Preloaded APPs for Live Channels and movies  📲 HP/WhatsApp: 84225960  By Region: Singapore, Malaysia, China, Hong Kong, Macao, Taiwan, Indonesia, Thailand, India, Pakistan, Korea, Japan, Vietnam, Iran, Russi"
dillu,Ironman Wireless Gaming Mouse,13.0,1,3,Beautiful and very good quality  IRONMAN WIRELESS GAMING MOUSE Very very silent & smooth worth the price Excellent reviews from all buyers 👌
thefiredeal,Sennheiser CX 3.00,23.0,1,1,Sennheiser CX 3.00  High-quality earphones offering detailed sound reproduction and enhanced bass response. Ready to use with all devices.  Overview  Spice up your sound with Sennheiser’s new CX 3.00 earbuds which offer amazingly detailed sound reproduction and enhanced bass response in an incredibl
stevesai,Audience the Power Chord,280.0,0,8,Pre-owned Audience the Power Chord 2 meters for sale 
jenny018,"Wireless Charger for Apple Watch Magnetic Charging Cable, 2 in 1 Watch Charging Cable Cord for Apple Watch Compatible for Apple Watch Series 5/4/3/2/1 for iPhone 11/XR/XS/X/8/7-[3.3 FT/1.0M- White]",12.0,1,6,"⚡[Dual Charging Units]:The 2 in 1 apple watch and iPhone charger is compatible with all Series Apple Watch 5/4/3/2/1 (Both 38mm and 42mm Version) and iPhone 11/11 pro/XR/XS/XS Max/X/8/8Plus/7/7Plus/6/6Plus/ipad4/iPad Air2/iPad Air/iPad mini/mini2/mini3/mini4/Airpods with 3.3 feet charging cable.
 ⚡["
bobby7585,Mechanical Keyboard (Ducky Shine 3) with Custom Keycaps,70.0,0,6,"Original price: $215  Type: Mechanical Brand: Ducky Model: Ducky Shine 3 Switch: Cherry MX Blue Colour: Magenta lighting  Lighting effects: 1. Normal ""on"" mode (Full) 2. Reactive 3. Breathing 4. Ripple 5. Snake 6. Wave  Condition: 7/10 (The lighting for the Left Caps, W and D keys are no longer work"
pajero123,B&O Beoplay A9 MK II Limited Edition,2800.0,0,2,Smoked oak edition. Full function.  2 years + old. Clean & neat - scratch less. Smoke free environment. Come with original box. Local set. I am the first owner.  Serious buyer / test before you buy with confident. 
fatboysales,Fangor projector,98.0,1,4,"🍔😎Thank You for Visiting😎🍔 Check out our profile: https://sg.carousell.com/fatboysales/ 💯✨FREE DELIVERY ✨💯 (Above $50 spent accumulated) 🔥✨𝐒𝐓𝐀𝐘 𝐇𝐎𝐌𝐄 𝐀𝐍𝐃 𝐒𝐇𝐎𝐏 𝐒𝐀𝐅𝐄𝐋𝐘 𝐎𝐍𝐋𝐈𝐍𝐄✨🔥  ☠☠𝗡𝗢𝗧 𝗥𝗘𝗖𝗢𝗠𝗠𝗘𝗡𝗗𝗘𝗗☠☠ 😷✘𝐒𝐄𝐋𝐅 𝐂𝐎𝐋𝐋𝐄𝐂𝐓𝐈𝐎𝐍✘😷  - Block 327 Tampines street 32 or Bedok Point, Tampines Mart  😊Make payment of depos"
bavo.van.roost,Bose SoundSport Free,240.0,1,6,Brand new pair of Bose earphones - I won them through a contest at work but don't need them as I have a pair of wireless earphones already. 
thefiredeal,"IQIYI [Apple MFi Certified] Apple Watch Charger, 3.3ft(1.0M) Magnetic Charging Cable Cord for Apple Watch/iWatch (38mm & 42mm & 40mm & 44mm), Durable Portable Charger for Apple Watch Series 1/2/3/4",11.0,1,12,ensures completely and securely charge your Apple watch devices Bigger Module Surface - For easier adsorption than Apple original charging cable (Does Not Match with Stands Which Support the Apple Original Charging Cable) PlEASE NOTE:IQIYI magnetic charging cable can't match the stand which support 
tango_15_10,Pioneer VSX-516 AV RECEIVER,180.0,0,3,Used but well taken care of. Replaced with bluetooth enabled AVR hence selling this off. Remote control is original and almost brand new. Old one damaged by battery leak. Self collect from address stated. Slight nego can consider. Caah payment or via PayLah
theice79,BN pulse repair battery charger 12v 8A - 24v 4A,45.0,1,1,Others
reebelo,"Lenovo Yoga 520, 360 Degree, Touch - Gold - 1TB - 14-inch - i7 7th Gen 2.9GHz - 8GB RAM",819.0,0,4,"Refurbished second-hand device
 
 Check out our full range of electronic devices at: https://www.reebelo.com/collections/all
 
 ✔️Very good condition - Light scratches only, no major scratches or dents
 ✔️Charger provided -  Box subject to availability
 ✔️Certified 100% functional - Repaired, tested"
antz.87,ZERONE XT-22 Wireless Earphone,10.0,1,1,ZERONE Wireless Earphone  Description as shown on pic 4 & 5
redzapple,"New Smart Jumping Rope Fitness Sport Skipping Ropes Electronic Calorie Counter Jump Ropes with Anti-Slip Hand Grip with LCD Screen Showing Time, Calorie for Fitness & Exercise",18.0,1,8,"* DESIGN WITH DISPLAY SCREEN: High definition accurate digital display show your rope skipping quantity.. It is accurate and easy to reset. Assist you to burn fat, lost weight, beauty body, and keep healthy.  * CORDLESS JUMP/ROPE JUMP: The creative design allows you to change the mode between Rope J"
dasson,Samsung laser printer,30.0,0,4,Haven’t used for some time so not sure if it works  Collect at Pasir Ris 
berriesbearr,JBL Tune 110 BT box,5.0,1,10,"Condition 10/10. Lost the earpiece and left with all the accessories. Cable, additional buds and manual are intact.  PM me for more information.   #JBL #Bass #Earpiece #Bluetooth #headset #accessories"
firmonday24,Handheld Sewing Machine,7.0,1,1,My mum get it as a lucky draw last time and never use it before.   Can bring anywhere put it inside your bag for standby
nfal.hqim,SALE! WD Elements Portable Hard Drive 2TB,80.0,1,13,Bnib. Not a pre-order item. I have it in my possession. Available for quick deals 👍
matty0515,Lenehan ML1 speakers,1200.0,0,24,"https://www.lenehanaudio.com.au/ml1.html   A mini-monitor loudspeaker, by virtue of its small size, offers many benefits when it comes to accurate sound reproduction - like superb stereo imaging, low colouration and natural voice tones. Typically in competitor loudspeaker models, they have many weak"
lookup,USB External sound card audio adapter 3.5mm aux UGREEN,18.99,1,3,"USB external sound card easily adds a 3.5mm aux TRRS port (integrated audio-in and audio out interface) to your computer, which enables you to connect your existing headset with 3.5mm TRRS to your PC through a USB interface. Note: It does not work with headset with separated headphone and microphone"
14jamesjy05,Gtx 1080 8gb free delivery,450.0,0,64,well taken care gtx 1080 DM for any details selling due to looking for upgrade
archimeister,Boss Soundsport Free,200.0,1,6,Opened to use but doesn’t fit my ears well.  
enginetec,beats Studio 3 Wireless Headphone,200.0,0,2,"Comes only with the Headphone itself and also micro-USB charging cable.
  Condition 9/10"
royals.co,Lenovo Legion Y700 Gaming Laptop + Free Bag,1950.0,1,11,"Brand New. Left 1 Instock!!! FAST DEAL @ $1,900 Authentic Meetup Only :) Transaction via meetup/paynow.  Specs👇🏼 CPU: Intel i7-9750H 2.6GHz  RAM: 16GB  GPU: GTX 1660 TI  Display:  15.6"" Full HD IPS - 144Hz Gaming Panel  Battery: 3Cell  OS: Windows 10 Home"
inenad,Thermalright 2000rpm PC casing fans,5.0,0,3,$5 each 3 available
123hobby,Ronin sc,400.0,0,1,condition top local set under warranty  come with full set with case whatapp 97951803
yourfairygodfather,Tai-Hao novelty Dice keycaps,7.0,1,10,"Brand new novelty dice keycap set from reputable keycap makers Tai-Hao / Tai hao. A good option if you want to add a dash of fun, colours, personality or uniqueness to your own keyboard. Comes in lucky emerald green. Standard oem profile. Fits Cherry MX and similar clone keyboard switches. (Your Kal"
streetsale220,Beats Studio 3 Wireless,170.0,0,7,"Authentic Rarely used headphones Everything is included in the box FAST DEAL - $170  If you’re interested, I’m only able to meet after the current circuit breaker  Tags: Beats, Beats by Dre, Beats Studio 3 Wireless, Beats Headphones, Apple"
aniohow,Triangle borea br03 bookshelf speakers,570.0,0,69,"bought early 2020 but total playtime less than 24h as I use it for occasional cd listening. lazy to break in as seldom use. looking to up my budget to move up the product line . one of the few speakers with front ported, and paper cone for different taste.  In box and receipt. Walnut color.  Self co"
Hextol,Acer Aspire Notebook Laptop,380.0,0,13,DISPLAY: 14-inch HD CPU: i7-5500U RAM : 8GB STORAGE: 128GB SSD WINDOWS 10 Matte screen prevent glare from sunlight Aluminium Back Keyboard has nice clicky travel  Outlook: 7/10  Comes with charger.
easontwitter,Beats studio 3 wireless,220.0,0,3,"Almost new Beats studio 3 wireless, just open for test. All accessories brand new. Full set with box."
goodchong,Zotac Nvidia GeForce GTX 1080,450.0,0,37,"Have been using this GPU on my desktop for 1 year, under utilised. Produces a really good FPS for a good gaming experience.  "
yarzarhein,NZXT Fans,3.0,1,19,Tired of Noisy or Dusty Fans? Change them now! Starting from $3!  120MM and 140MM 3-pin w/o PWM control available  4-pin with PWM control available   PWN Fans used are NZXT AER P https://www.nzxt.com/products/aer-p  Pricing will differ
joeashvin,bm 800 Professional Adjustable Condenser Microphone Kits Karaoke Microphone for Computer Studio,80.0,1,3,"HIGHT LIGHTS Low Noise - The BM-800 features extremely quiet self-noise, In technical terms: a noise level of just 16 dB(A). Thus, it is perfectly suited for vocals and audio drama productions in high definition as well as for demanding samples production and instrumental recordings Stability - The "
thrillinggoods,Travel Power Adapter Voltage Converter Step Down 220V to 110V AC Output 1875w with 4 Smart USB Charging Ports White[for hairdryer] Powerjc,34.0,1,1,"POWERJC STRENGTHS: Independent R&D, design and manufacturing, directly sold by the factory. Powerjc travel voltage converter 220v to 110v small volume power up to 1875 watts, it uses intelligent MCU program control and high power management system design. POWERJC STRENGTHS: Invention patent design.I"
markw69,Q Acoustics 3020 (pair in Walnut),250.0,0,6,"Pair of Q Acoustics 3020 walnut speakers with box, retail at $320. Hardly used, perfect condition. (does not include stands in picture)  Can include stands (Atacama Moseco 6 for an additional $180)"
dayren,FS: BNIB Auralic Altair Streaming DAC (Black),1499.0,1,7,"BNIB Auralic Altair Streaming DAC in black to clear;  Probably one of the best single-box music source in its price class, high-end DAC, and world-class streaming platform all in a convenient package. Plenty of input sources including network drives, TIDAL, Qobuz, AirPlay, Bluetooth, and much more. "
cforcwen,Mouse Pad flamingo,6.0,1,5,Brand new Free normal mailing
ourpuggy,Marantz av amplifier 7.1,180.0,0,13,marantz av surround receiver nr1501.  apparently the original remote may need repair..apart from that 10/10 .  like new.
vipersix1,Surface Pro 7,1550.0,0,4,Bought on the 1st April 2020. Selling as my daughter prefer to use her iPad for her HBL while the Surface Pro is just sitting in the box.  Surface Pro 7 Platinum comes with Surface Pro Signature Type Keyboard Cover and Microsoft Pen in the bundle. Bought new from Microsoft at $1745. Specs is Intel C
littlestorz,($125 Promo) SMSL Sanskrit sk10 mini DAC,135.0,1,11,"If you are looking for a mini portable desktop DAC without burning a big hole in your pocket, this DAC should be a good buy. Trendy looking and built using high quality components. Good enough to hook up to your laptop / TV / mobile. I might not do same GB for this model again so take this opportuni"
pricelion,Popsical sound with 2 mic,280.0,0,66,"Type: Speaker Brand: Popsical Special Features: Wired, Volume Limiting, Noise Cancelling, Wireless, Surround Sound, Microphones & Controls, For Sports And Fitness, Others, For Djs, For Gamers, For Audiophiles, For Fashion, For Home Entertainment, For Work"
oblivute.,Nzxt case fans,30.0,0,2,Computer Parts & Accessories
last_minute_sales,1060 6GB *WARRANTY BOX GTX1060 MSI OCV2,170.0,0,136,Selling MSI OCV2 GTX 1060 6GB. Warranty till August 2020 by Corbell Technologies. Warranty can be claimed with a warranty sticker on the card. Comes with original box and accessories.
